"","id","data_format","cases","access","file_name","submitter_id","data_category","type","file_size","created_datetime","md5sum","updated_datetime","file_id","data_type","state","experimental_strategy","version","data_release","project","analysis_id","analysis_state","analysis_submitter_id","analysis_workflow_link","analysis_workflow_type","analysis_workflow_version","sample_type","is_ffpe","cases.submitter_id","sample.submitter_id"
"121","f3910669-3741-4120-8245-56d7353550a2","TSV","TCGA-CH-5739-01A-11R-1580-07","open","5b92e9a9-44ab-4806-8c91-aff1ca6a5aa1.rna_seq.augmented_star_gene_counts.tsv","0452b36f-51ed-45ee-a4ba-30918a2de6a3","Transcriptome Profiling","gene_expression",4240774,"2021-12-13T21:41:14.470068-06:00","ccc134cfcc7d88f0b7cec8b9d58897dc","2022-01-19T15:21:54.469979-06:00","f3910669-3741-4120-8245-56d7353550a2","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","e0f851ca-b37b-4398-b6b9-785f2f372d3b","released","5b92e9a9-44ab-4806-8c91-aff1ca6a5aa1_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-CH-5739","TCGA-CH-5739-01A"
"122","a8bdf591-4070-42ea-a08e-44bb8e580d9c","TSV","TCGA-EJ-A65F-01A-21R-A311-07","open","e7a6c56d-8029-4141-ae5e-0cfe3e962f81.rna_seq.augmented_star_gene_counts.tsv","605b385e-dce6-4dba-8f1c-3266fe19dfa6","Transcriptome Profiling","gene_expression",4241546,"2021-12-13T21:49:38.640175-06:00","62730239db79ebfbad054318ff7bf2fd","2022-01-19T15:21:31.310754-06:00","a8bdf591-4070-42ea-a08e-44bb8e580d9c","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","ee8a379c-a1e6-4b7c-b7da-ba4cfc2fa075","released","e7a6c56d-8029-4141-ae5e-0cfe3e962f81_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-EJ-A65F","TCGA-EJ-A65F-01A"
"123","10ac475b-ebab-4164-abd5-0c53bdf5c558","TSV","TCGA-HC-7738-11A-01R-2118-07","open","422d5778-bfe0-4e2f-b254-2a753c777686.rna_seq.augmented_star_gene_counts.tsv","a609ec26-907a-4c0f-b139-7834cc0aa551","Transcriptome Profiling","gene_expression",4225404,"2021-12-13T21:39:34.203358-06:00","f1281384f4bdcf00e1ded32755e9983f","2022-01-19T15:20:35.482516-06:00","10ac475b-ebab-4164-abd5-0c53bdf5c558","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","bbe4f18f-f7b8-40be-a7a9-0251a30133a3","released","422d5778-bfe0-4e2f-b254-2a753c777686_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Solid Tissue Normal",NA,"TCGA-HC-7738","TCGA-HC-7738-11A"
"124","7ce8d7b3-62ea-4e14-9880-ba03ade87977","TSV","TCGA-KK-A7B0-01A-11R-A32O-07","open","c0dc94b5-d3bd-4b9d-b6aa-dfe84eb67d3c.rna_seq.augmented_star_gene_counts.tsv","123f4b51-9fbc-42e0-b27e-93d79fc3d17d","Transcriptome Profiling","gene_expression",4233067,"2021-12-13T21:47:26.279503-06:00","5d078a1df5846aa30c77dde7f8a00382","2022-01-19T15:21:15.997643-06:00","7ce8d7b3-62ea-4e14-9880-ba03ade87977","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","61ab0ef4-07c2-44bd-88d2-dc06bdac4a27","released","c0dc94b5-d3bd-4b9d-b6aa-dfe84eb67d3c_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-KK-A7B0","TCGA-KK-A7B0-01A"
"125","504e52c8-59b3-4df3-87eb-00c09df3c1d6","TSV","TCGA-HC-8264-01B-11R-2403-07","open","14f16400-7390-4e59-8f62-64b567d16e51.rna_seq.augmented_star_gene_counts.tsv","7715b619-329e-4754-b057-3549a583676c","Transcriptome Profiling","gene_expression",4247856,"2021-12-13T21:36:45.350135-06:00","ffdde842614fda1bca7d2c8da9f724ff","2022-01-19T15:20:57.635745-06:00","504e52c8-59b3-4df3-87eb-00c09df3c1d6","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","0dfdd3d3-f600-4117-a88d-0cbd55019c2b","released","14f16400-7390-4e59-8f62-64b567d16e51_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-HC-8264","TCGA-HC-8264-01B"
"126","39d4bd2a-57f2-4c81-b016-836820d9c6dd","TSV","TCGA-H9-A6BY-01A-11R-A30B-07","open","24461e79-2ca6-43e7-b860-ab7879c81e4f.rna_seq.augmented_star_gene_counts.tsv","6eae3db2-615a-49a4-8890-6cca04450fea","Transcriptome Profiling","gene_expression",4229861,"2021-12-13T21:37:40.991159-06:00","5099caf18e0c85636bb12cd8718bd5b3","2022-01-19T15:20:49.465920-06:00","39d4bd2a-57f2-4c81-b016-836820d9c6dd","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","8a7f6bda-68fe-42ea-94c0-069949688181","released","24461e79-2ca6-43e7-b860-ab7879c81e4f_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-H9-A6BY","TCGA-H9-A6BY-01A"
"127","de27d184-6cc3-4683-8bfb-82fc0a6f3907","TSV","TCGA-KC-A7FD-01A-11R-A33R-07","open","7da19ba4-d14a-45ae-a1e1-26810f1ad98c.rna_seq.augmented_star_gene_counts.tsv","4e8c9f3a-3bcd-4b48-b085-98c09082407f","Transcriptome Profiling","gene_expression",4235836,"2021-12-13T21:43:20.523567-06:00","1d87082bf7588a22fdebd22ef63600bd","2022-01-19T15:21:49.015912-06:00","de27d184-6cc3-4683-8bfb-82fc0a6f3907","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","9641d825-2aa9-4caf-a186-2fab1684f35d","released","7da19ba4-d14a-45ae-a1e1-26810f1ad98c_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-KC-A7FD","TCGA-KC-A7FD-01A"
"128","012f91be-31a2-4e38-9922-2ee6f9b3328c","TSV","TCGA-KK-A8IH-01A-11R-A36G-07","open","e9fb05cb-360b-402f-81af-c45725ab4b06.rna_seq.augmented_star_gene_counts.tsv","db2ad31c-bf09-47d6-846f-abe7f32b8b85","Transcriptome Profiling","gene_expression",4233644,"2021-12-13T21:49:43.802190-06:00","eb7d5ab1580ed50dd67ddfc425c45137","2022-01-19T15:20:31.018174-06:00","012f91be-31a2-4e38-9922-2ee6f9b3328c","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","3f676c60-bebc-4c0b-909f-cdf520ba70fe","released","e9fb05cb-360b-402f-81af-c45725ab4b06_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-KK-A8IH","TCGA-KK-A8IH-01A"
"129","8f9abd46-2a02-4516-8847-7705c1f9fcfe","TSV","TCGA-KK-A6E8-01A-11R-A31N-07","open","4099033b-0007-44c7-ae8c-95e9b540e0b6.rna_seq.augmented_star_gene_counts.tsv","6ab3ed24-a57f-4ec5-a56b-4d4f3e74fb3a","Transcriptome Profiling","gene_expression",4226011,"2021-12-13T21:39:30.716211-06:00","2281b98c40158a497d34afd38a18486d","2022-01-19T15:21:22.732834-06:00","8f9abd46-2a02-4516-8847-7705c1f9fcfe","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","63740d28-93d5-432d-81b4-dfc1d671580d","released","4099033b-0007-44c7-ae8c-95e9b540e0b6_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-KK-A6E8","TCGA-KK-A6E8-01A"
"130","40368d75-247c-46fb-bdaf-c71964fd762c","TSV","TCGA-HC-8256-01A-11R-2263-07","open","c25bf73b-e757-4034-88b0-cc1f6d34ff1f.rna_seq.augmented_star_gene_counts.tsv","ff9801ec-49fb-4aae-9f9f-1c61338eafca","Transcriptome Profiling","gene_expression",4238699,"2021-12-13T21:47:33.391151-06:00","1c3474ee75b980dea7985e1dd0b4274a","2022-01-19T15:20:51.561181-06:00","40368d75-247c-46fb-bdaf-c71964fd762c","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","b9b12c16-d1e9-4233-816d-f9918cab0436","released","c25bf73b-e757-4034-88b0-cc1f6d34ff1f_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-HC-8256","TCGA-HC-8256-01A"
"131","a01b7ba6-acd9-40cb-8359-c6565714cdab","TSV","TCGA-HC-7740-01A-11R-2118-07","open","d1338761-2196-4fd3-8b50-f2efb8a3f850.rna_seq.augmented_star_gene_counts.tsv","8ffcb103-570b-4c1d-8727-ad11233f6198","Transcriptome Profiling","gene_expression",4238602,"2021-12-13T21:48:22.414066-06:00","a54906fba66c76b8afd1d67fac0bac01","2022-01-19T15:21:27.415893-06:00","a01b7ba6-acd9-40cb-8359-c6565714cdab","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","af504e1b-c286-4fe7-9113-ee72c7431ef8","released","d1338761-2196-4fd3-8b50-f2efb8a3f850_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-HC-7740","TCGA-HC-7740-01A"
"132","f33f57c5-fbb8-4d9c-8ae4-9800ef8b35f8","TSV","TCGA-CH-5767-11B-01R-1789-07","open","027797bd-4b87-414c-953e-7f3a23dbe16e.rna_seq.augmented_star_gene_counts.tsv","6655283d-9b89-46a7-b208-2513fce20067","Transcriptome Profiling","gene_expression",4261687,"2021-12-13T21:35:34.822755-06:00","93f548545b43946c51c5e683067dc164","2022-01-19T15:21:54.236729-06:00","f33f57c5-fbb8-4d9c-8ae4-9800ef8b35f8","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","806f2d06-6e1a-441e-a542-778cb78bb46b","released","027797bd-4b87-414c-953e-7f3a23dbe16e_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Solid Tissue Normal",NA,"TCGA-CH-5767","TCGA-CH-5767-11B"
"133","647bb579-5210-4c00-b6e9-ef275dcdf5a2","TSV","TCGA-EJ-A65D-01A-11R-A30B-07","open","44775d34-6995-4670-b6b9-df0a5de0d3fd.rna_seq.augmented_star_gene_counts.tsv","85658f94-c538-4a2f-bdfb-05cece1f74b7","Transcriptome Profiling","gene_expression",4231319,"2021-12-13T21:39:44.477434-06:00","93500d4d12bbbd6238ea39e09f001110","2022-01-19T15:21:07.303960-06:00","647bb579-5210-4c00-b6e9-ef275dcdf5a2","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","99457156-df4d-4eeb-96d6-496b6b2ae115","released","44775d34-6995-4670-b6b9-df0a5de0d3fd_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-EJ-A65D","TCGA-EJ-A65D-01A"
"134","a9999aad-a878-418d-8564-f8ea1a98ecb2","TSV","TCGA-HC-7077-01A-11R-1965-07","open","3a99e7d7-12d0-4b11-bf01-cc48f0897a99.rna_seq.augmented_star_gene_counts.tsv","7bda43cc-c361-4ad0-b578-43d1cd6eee82","Transcriptome Profiling","gene_expression",4238744,"2021-12-13T21:39:11.311921-06:00","d8a1224902f79bc0a59d2943bbbb44cd","2022-01-19T15:21:31.769523-06:00","a9999aad-a878-418d-8564-f8ea1a98ecb2","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","95e548aa-edc4-4412-90e0-a9b9e8314117","released","3a99e7d7-12d0-4b11-bf01-cc48f0897a99_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-HC-7077","TCGA-HC-7077-01A"
"135","9afdc676-16ff-4c1e-bc64-b1beddb497ea","TSV","TCGA-KK-A8IJ-01A-11R-A352-07","open","c651b72a-f4e7-4ba8-a87d-af73a74c89d5.rna_seq.augmented_star_gene_counts.tsv","783ab7f1-2902-45d1-9cbc-4a0b2fd464db","Transcriptome Profiling","gene_expression",4236190,"2021-12-13T21:47:52.105132-06:00","4aa50fb654c10fe2baa647b50e758527","2022-01-19T15:21:26.011834-06:00","9afdc676-16ff-4c1e-bc64-b1beddb497ea","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","256e7f6b-91b7-4613-b101-df549a51f304","released","c651b72a-f4e7-4ba8-a87d-af73a74c89d5_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-KK-A8IJ","TCGA-KK-A8IJ-01A"
"136","f8cd5f06-0f60-4739-827f-7a817caca7ed","TSV","TCGA-V1-A8MM-01A-11R-A37L-07","open","a2fdeca4-6ae3-47a3-bc41-9dd7567faddd.rna_seq.augmented_star_gene_counts.tsv","cc194ff8-eaef-4bd6-b894-5d3aa1218caf","Transcriptome Profiling","gene_expression",4239266,"2021-12-13T21:45:46.409422-06:00","a8f175ebc205f4ba5af5bdefc60baae1","2022-01-19T15:21:56.039830-06:00","f8cd5f06-0f60-4739-827f-7a817caca7ed","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","855750c6-bcba-4913-80e6-db0cbaf28e9a","released","a2fdeca4-6ae3-47a3-bc41-9dd7567faddd_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-V1-A8MM","TCGA-V1-A8MM-01A"
"137","fe5a3d7d-58c2-4ccb-8235-198c6250a502","TSV","TCGA-V1-A8MK-01A-11R-A36G-07","open","8b17c95b-808c-4536-8538-428b73b07fda.rna_seq.augmented_star_gene_counts.tsv","7ea0d8b8-f8ee-4a23-a7f8-0f2e16f95ffd","Transcriptome Profiling","gene_expression",4241461,"2021-12-13T21:44:23.119324-06:00","38d3d836a8e6a1db1c74a0f821ec6baf","2022-01-19T15:21:57.743668-06:00","fe5a3d7d-58c2-4ccb-8235-198c6250a502","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","de9b23d3-2da7-4cad-84e7-0e825eb09020","released","8b17c95b-808c-4536-8538-428b73b07fda_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-V1-A8MK","TCGA-V1-A8MK-01A"
"138","3d6e64d2-5a31-4556-b263-dbe8d6d1ebaa","TSV","TCGA-EJ-5495-01A-01R-1580-07","open","07532a39-80d0-436e-a2aa-fa172c9d21ff.rna_seq.augmented_star_gene_counts.tsv","91fa4313-d734-4058-be89-bf23dcdeff04","Transcriptome Profiling","gene_expression",4250619,"2021-12-13T21:35:57.393540-06:00","156c930e5b916b0dfb2581afe23f96ba","2022-01-19T15:20:50.561871-06:00","3d6e64d2-5a31-4556-b263-dbe8d6d1ebaa","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","26565ba0-378f-4014-9569-f53fc01d16b9","released","07532a39-80d0-436e-a2aa-fa172c9d21ff_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-EJ-5495","TCGA-EJ-5495-01A"
"139","7cd5bc12-af72-4867-bbdc-5596ee265576","TSV","TCGA-HC-7078-01A-11R-2118-07","open","87b68e89-fab0-431d-a99b-04468de6a4a8.rna_seq.augmented_star_gene_counts.tsv","83d4b7ef-7263-4c8c-8011-57c3d864537e","Transcriptome Profiling","gene_expression",4243110,"2021-12-13T21:44:06.936913-06:00","92eeb8e6d9d61f56aef2d712e464a667","2022-01-19T15:21:15.875872-06:00","7cd5bc12-af72-4867-bbdc-5596ee265576","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","3978b27b-1daa-412c-989a-9c2905f1bf51","released","87b68e89-fab0-431d-a99b-04468de6a4a8_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-HC-7078","TCGA-HC-7078-01A"
"140","ab463e3f-43bb-4b64-b332-45852f59cd0b","TSV","TCGA-TP-A8TT-01A-12R-A41O-07","open","87df00a4-fe28-4883-926d-78e84df6bf91.rna_seq.augmented_star_gene_counts.tsv","6eb99bfc-0df4-4b28-b126-3fc57ab66722","Transcriptome Profiling","gene_expression",4225716,"2021-12-13T21:44:08.798615-06:00","741246bac0285844a1b3f7d0047bf149","2022-01-19T15:21:32.317983-06:00","ab463e3f-43bb-4b64-b332-45852f59cd0b","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","6f497f40-710c-4961-adb8-9e641bc0f7a6","released","87df00a4-fe28-4883-926d-78e84df6bf91_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-TP-A8TT","TCGA-TP-A8TT-01A"
"141","70fb2f55-a31a-4074-b1fe-bf38968e8654","TSV","TCGA-CH-5769-01A-11R-1580-07","open","fd634fc1-ecd0-4e31-8410-64f0a26fb050.rna_seq.augmented_star_gene_counts.tsv","f3f69196-b7f2-4dcc-ad85-81baa3e4a346","Transcriptome Profiling","gene_expression",4237615,"2021-12-13T21:50:46.636149-06:00","2916665be196e2cc02c6e46b66e7679d","2022-01-19T15:21:12.420498-06:00","70fb2f55-a31a-4074-b1fe-bf38968e8654","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","ebb13872-20b3-4268-8c35-e2c651e2bb39","released","fd634fc1-ecd0-4e31-8410-64f0a26fb050_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-CH-5769","TCGA-CH-5769-01A"
"142","6dcbce7a-8c93-475d-853d-ad55c7b420a8","TSV","TCGA-V1-A9OA-01A-11R-A41O-07","open","0477c7a6-ef2e-43e4-8506-9d8e4f7493f4.rna_seq.augmented_star_gene_counts.tsv","53dd1e83-9cb5-4a8e-a13c-529603c1a50f","Transcriptome Profiling","gene_expression",4228618,"2021-12-13T21:35:39.580645-06:00","a2be1c170fbe73397a9cdfe5793bca14","2022-01-19T15:21:11.332595-06:00","6dcbce7a-8c93-475d-853d-ad55c7b420a8","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","ec20434e-dcf4-4ae2-aa93-d37f6ce2e0e4","released","0477c7a6-ef2e-43e4-8506-9d8e4f7493f4_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-V1-A9OA","TCGA-V1-A9OA-01A"
"143","99e977f9-b988-4434-937a-fbb5f3b2eba2","TSV","TCGA-KK-A7B3-01A-11R-A33R-07","open","f728660a-7291-4d92-b85a-a5077c6a4b86.rna_seq.augmented_star_gene_counts.tsv","1b3ac8bc-9ce9-4fb5-8258-02fd0a795574","Transcriptome Profiling","gene_expression",4250461,"2021-12-13T21:50:17.648629-06:00","6c264427311a92ebb65bf174b9a7b6f9","2022-01-19T15:21:25.788401-06:00","99e977f9-b988-4434-937a-fbb5f3b2eba2","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","5fbd3ace-3378-46d6-b424-6b35c67cbcce","released","f728660a-7291-4d92-b85a-a5077c6a4b86_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-KK-A7B3","TCGA-KK-A7B3-01A"
"144","1a6126f3-97a5-48ac-803a-0c4377d21cf6","TSV","TCGA-2A-AAYU-01A-11R-A41O-07","open","702bedee-8f97-47b7-9c41-f7abb68fba02.rna_seq.augmented_star_gene_counts.tsv","2140b57d-d6af-42b4-9d6e-0d0dc2fd6d0b","Transcriptome Profiling","gene_expression",4238257,"2021-12-13T21:42:19.409264-06:00","3fb0620496115a50f70df61d4d47ed9e","2022-01-19T15:20:38.285896-06:00","1a6126f3-97a5-48ac-803a-0c4377d21cf6","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","7d67d55c-e1d3-41c3-8224-91fb6acecb2c","released","702bedee-8f97-47b7-9c41-f7abb68fba02_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-2A-AAYU","TCGA-2A-AAYU-01A"
"145","51dc1c02-21ae-47aa-aed7-ccf695eb3015","TSV","TCGA-EJ-5503-01A-01R-1580-07","open","7d2a148b-6dbe-4ba4-889b-907a8ddcefae.rna_seq.augmented_star_gene_counts.tsv","d4088dc3-df18-40b3-9fe4-41b5fd91c71e","Transcriptome Profiling","gene_expression",4260624,"2021-12-13T21:43:17.402024-06:00","7c0d0aeef394c15b0947efb6f640d13f","2022-01-19T15:20:58.918075-06:00","51dc1c02-21ae-47aa-aed7-ccf695eb3015","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","de292617-bdfc-4cd1-aa6b-154469383da7","released","7d2a148b-6dbe-4ba4-889b-907a8ddcefae_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-EJ-5503","TCGA-EJ-5503-01A"
"146","e1eda049-76b2-4cab-ae4a-9bea520f8713","TSV","TCGA-WW-A8ZI-01A-11R-A37L-07","open","892c9f39-f8d9-4272-af1f-84eb37740f8d.rna_seq.augmented_star_gene_counts.tsv","35d3257f-8dca-415c-af35-d5fe3a853bb3","Transcriptome Profiling","gene_expression",4226158,"2021-12-13T21:44:14.499854-06:00","51cd68476ebf7885d33622015878bea0","2022-01-19T15:21:50.654640-06:00","e1eda049-76b2-4cab-ae4a-9bea520f8713","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 40.0","TCGA-PRAD","8862015f-80ba-4018-b55e-90049cbb1ed8","released","892c9f39-f8d9-4272-af1f-84eb37740f8d_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-WW-A8ZI","TCGA-WW-A8ZI-01A"
